27, 8, pa1-unknown-k-output-1.txt
  192.96,   189.56,   203.98
  398.61,   395.84,   205.44
  208.26,   211.90,   211.76
  207.82,   215.33,   336.71
  207.38,   218.76,   461.66
  204.51,   336.79,   208.32
  204.07,   340.22,   333.27
  203.63,   343.65,   458.22
  200.77,   461.69,   204.88
  200.33,   465.12,   329.83
  199.89,   468.55,   454.78
  333.20,   215.65,   212.10
  332.76,   219.08,   337.05
  332.32,   222.51,   462.00
  329.45,   340.55,   208.65
  329.01,   343.98,   333.61
  328.57,   347.41,   458.56
  325.71,   465.44,   205.21
  325.27,   468.87,   330.16
  324.83,   472.30,   455.12
  458.14,   219.41,   212.43
  457.70,   222.84,   337.39
  457.26,   226.27,   462.34
  454.40,   344.30,   208.99
  453.96,   347.73,   333.94
  453.52,   351.16,   458.90
  450.65,   469.20,   205.55
  450.21,   472.63,   330.50
  449.77,   476.06,   455.45
  211.54,   209.16,   450.55
  213.84,   211.01,   575.51
  216.15,   212.86,   700.48
  214.68,   334.11,   448.64
  216.99,   335.96,   573.60
  219.30,   337.80,   698.57
  217.83,   459.05,   446.73
  220.14,   460.90,   571.70
  222.45,   462.75,   696.66
  336.48,   205.98,   448.28
  338.78,   207.83,   573.25
  341.09,   209.68,   698.21
  339.62,   330.92,   446.38
  341.93,   332.77,   571.34
  344.24,   334.62,   696.31
  342.77,   455.87,   444.47
  345.08,   457.72,   569.44
  347.39,   459.57,   694.40
  461.41,   202.79,   446.02
  463.72,   204.64,   570.99
  466.03,   206.49,   695.95
  464.56,   327.74,   444.12
  466.87,   329.59,   569.08
  469.18,   331.44,   694.05
  467.71,   452.69,   442.21
  470.02,   454.53,   567.17
  472.33,   456.38,   692.14
  211.54,   448.15,   211.05
  214.31,   451.71,   335.97
  217.08,   455.27,   460.88
  211.00,   573.10,   207.50
  213.77,   576.66,   332.42
  216.53,   580.22,   457.33
  210.45,   698.05,   203.95
  213.22,   701.61,   328.87
  215.99,   705.17,   453.79
  336.51,   448.62,   208.26
  339.28,   452.18,   333.18
  342.04,   455.74,   458.10
  335.97,   573.56,   204.71
  338.73,   577.12,   329.63
  341.50,   580.68,   454.55
  335.42,   698.51,   201.17
  338.19,   702.07,   326.08
  340.96,   705.63,   451.00
  461.48,   449.08,   205.48
  464.24,   452.64,   330.40
  467.01,   456.20,   455.32
  460.93,   574.03,   201.93
  463.70,   577.59,   326.85
  466.47,   581.15,   451.77
  460.39,   698.98,   198.38
  463.16,   702.54,   323.30
  465.93,   706.10,   448.22
  211.33,   449.85,   451.61
  215.01,   448.94,   576.56
  218.69,   448.02,   701.50
  214.57,   574.81,   452.43
  218.25,   573.89,   577.38
  221.92,   572.98,   702.32
  217.80,   699.76,   453.25
  221.48,   698.85,   578.20
  225.16,   697.93,   703.14
  336.23,   446.64,   447.91
  339.91,   445.73,   572.85
  343.59,   444.81,   697.80
  339.47,   571.60,   448.73
  343.15,   570.68,   573.67
  346.83,   569.76,   698.62
  342.71,   696.55,   449.55
  346.39,   695.64,   574.50
  350.06,   694.72,   699.44
  461.14,   443.43,   444.21
  464.82,   442.51,   569.15
  468.49,   441.60,   694.10
  464.37,   568.39,   445.03
  468.05,   567.47,   569.97
  471.73,   566.55,   694.92
  467.61,   693.34,   445.85
  471.29,   692.43,   570.79
  474.97,   691.51,   695.74
  451.22,   211.24,   211.88
  454.71,   214.63,   336.78
  458.20,   218.01,   461.69
  450.68,   336.19,   208.50
  454.17,   339.58,   333.41
  457.65,   342.97,   458.31
  450.14,   461.14,   205.13
  453.63,   464.53,   330.03
  457.11,   467.92,   454.94
  576.17,   211.68,   208.38
  579.66,   215.07,   333.28
  583.15,   218.46,   458.19
  575.63,   336.64,   205.00
  579.12,   340.03,   329.91
  582.60,   343.41,   454.81
  575.09,   461.59,   201.63
  578.58,   464.98,   326.53
  582.06,   468.37,   451.44
  701.12,   212.13,   204.88
  704.61,   215.52,   329.78
  708.10,   218.91,   454.69
  700.58,   337.08,   201.50
  704.07,   340.47,   326.41
  707.55,   343.86,   451.31
  700.04,   462.04,   198.13
  703.53,   465.42,   323.03
  707.01,   468.81,   447.94
  448.50,   211.96,   451.44
  447.43,   211.88,   576.43
  446.36,   211.80,   701.43
  448.98,   336.96,   451.52
  447.91,   336.88,   576.52
  446.84,   336.80,   701.52
  449.47,   461.96,   451.61
  448.40,   461.88,   576.61
  447.33,   461.80,   701.60
  573.50,   211.48,   452.51
  572.43,   211.40,   577.50
  571.36,   211.31,   702.50
  573.98,   336.48,   452.59
  572.91,   336.40,   577.59
  571.84,   336.31,   702.58
  574.46,   461.48,   452.68
  573.39,   461.40,   577.68
  572.32,   461.31,   702.67
  698.49,   211.00,   453.58
  697.42,   210.91,   578.57
  696.35,   210.83,   703.57
  698.97,   335.99,   453.66
  697.90,   335.91,   578.66
  696.83,   335.83,   703.65
  699.46,   460.99,   453.75
  698.39,   460.91,   578.75
  697.32,   460.83,   703.74
  449.12,   448.82,   211.99
  449.66,   451.70,   336.95
  450.20,   454.57,   461.92
  447.92,   573.79,   209.12
  448.46,   576.66,   334.09
  449.01,   579.53,   459.05
  446.72,   698.75,   206.25
  447.26,   701.62,   331.22
  447.81,   704.49,   456.18
  574.11,   450.01,   211.42
  574.65,   452.88,   336.38
  575.20,   455.76,   461.35
  572.91,   574.97,   208.55
  573.45,   577.84,   333.51
  574.00,   580.72,   458.48
  571.71,   699.93,   205.68
  572.26,   702.81,   330.65
  572.80,   705.68,   455.61
  699.10,   451.20,   210.84
  699.65,   454.07,   335.81
  700.19,   456.94,   460.78
  697.90,   576.16,   207.98
  698.45,   579.03,   332.94
  698.99,   581.90,   457.91
  696.70,   701.12,   205.11
  697.25,   703.99,   330.08
  697.79,   706.87,   455.04
  449.54,   449.65,   451.50
  450.33,   449.29,   576.50
  451.12,   448.93,   701.50
  452.22,   574.62,   451.84
  453.01,   574.26,   576.84
  453.80,   573.90,   701.84
  454.91,   699.59,   452.18
  455.70,   699.23,   577.18
  456.49,   698.88,   702.18
  574.50,   446.96,   450.70
  575.29,   446.61,   575.70
  576.09,   446.25,   700.70
  577.19,   571.93,   451.04
  577.98,   571.58,   576.04
  578.77,   571.22,   701.04
  579.88,   696.91,   451.38
  580.67,   696.55,   576.38
  581.46,   696.19,   701.38
  699.47,   444.28,   449.91
  700.26,   443.92,   574.90
  701.05,   443.56,   699.90
  702.16,   569.25,   450.25
  702.95,   568.89,   575.24
  703.74,   568.53,   700.24
